algorithm,machine,problem size,time
sqldbHD,halley,1500,123.422137869
sqldbHD,halley,1500,123.627522639
sqldbHD,halley,1500,122.278582282
sqldbHD,halley,1500,121.156023740
sqldbHD,halley,1500,122.443020670
sqldbHD,halley,1500,122.788078723
sqldbHD,halley,1500,120.272640076
sqldbHD,halley,1500,122.003596307
sqldbHD,halley,1500,123.206836153
sqldbHD,halley,1500,124.183178183
sqldbHD,halley,1500,123.149069329
sqldbHD,halley,1500,122.146199209
sqldbHD,halley,1500,123.232638746
sqldbHD,halley,1500,122.308828561
sqldbHD,halley,1500,124.039603986
sqldbHD,halley,1500,121.951901012
sqldbHD,halley,1500,120.821397179
sqldbHD,halley,1500,121.318189487
sqldbHD,halley,1500,121.109273832
sqldbHD,halley,1500,121.516594304
sqldbHD,halley,1500,120.669494754
sqldbHD,halley,1500,122.040324420
sqldbHD,halley,1500,121.172730983
sqldbHD,halley,1500,123.907588606
sqldbHD,halley,1500,122.656763875
sqldbHD,halley,1500,122.551155202
sqldbHD,halley,1500,121.598021789
sqldbHD,halley,1500,122.953628536
sqldbHD,halley,1500,122.867032122
sqldbHD,halley,1500,122.081018274
sqldbHD,halley,1500,120.315120750
sqldbHD,halley,1500,123.001620734
sqldbHD,halley,1500,121.463047830
sqldbHD,lasdpc,100,0.697931163
sqldbHD,lasdpc,100,0.703275007
sqldbHD,lasdpc,100,0.759907553
sqldbHD,lasdpc,100,0.698106708
sqldbHD,lasdpc,100,0.708074648
sqldbHD,lasdpc,100,0.700112751
sqldbHD,lasdpc,100,0.769336244
sqldbHD,lasdpc,100,0.710406008
sqldbHD,lasdpc,100,0.716409376
sqldbHD,lasdpc,100,0.737541807
sqldbHD,lasdpc,100,0.741256773
sqldbHD,lasdpc,100,0.786337489
sqldbHD,lasdpc,100,0.655420616
sqldbHD,lasdpc,100,0.754750852
sqldbHD,lasdpc,100,0.752755978
sqldbHD,lasdpc,100,0.746191613
sqldbHD,lasdpc,100,0.786164461
sqldbHD,lasdpc,100,0.758646745
sqldbHD,lasdpc,100,0.803749959
sqldbHD,lasdpc,100,0.772229857
sqldbHD,lasdpc,100,0.802054875
sqldbHD,lasdpc,100,0.766757345
sqldbHD,lasdpc,100,0.775363586
sqldbHD,lasdpc,100,0.775165783
sqldbHD,lasdpc,100,0.800478772
sqldbHD,lasdpc,100,0.804477363
sqldbHD,lasdpc,100,0.786249373
sqldbHD,lasdpc,100,0.737201811
sqldbHD,lasdpc,100,0.758743394
sqldbHD,lasdpc,100,0.788052821
sqldbHD,lasdpc,100,0.796302024
sqldbHD,lasdpc,100,0.744079212
sqldbHD,lasdpc,100,0.764560776
sqldbHD,lasdpc,100,0.757487319
sqldbHD,lasdpc,100,0.789493556
sqldbHD,lasdpc,100,0.753902295
sqldbHD,lasdpc,100,0.770851249
sqldbHD,lasdpc,100,0.778432505
sqldbHD,lasdpc,100,0.799652374
sqldbHD,lasdpc,100,0.768930114
sqldbHD,lasdpc,100,0.702544128
sqldbHD,lasdpc,100,0.746813298
sqldbHD,lasdpc,100,0.762651371
sqldbHD,lasdpc,100,0.743365838
sqldbHD,lasdpc,100,0.736267581
sqldbHD,lasdpc,100,0.740176010
sqldbHD,lasdpc,100,0.740905627
sqldbHD,lasdpc,100,0.727395257
sqldbHD,lasdpc,100,0.714869944
sqldbHD,lasdpc,100,0.710203492
sqldbHD,lasdpc,100,0.759582034
sqldbHD,lasdpc,100,0.762648094
sqldbHD,lasdpc,100,0.747811990
sqldbHD,lasdpc,100,0.745416024
sqldbHD,lasdpc,100,0.775457079
sqldbHD,lasdpc,100,0.752719476
sqldbHD,lasdpc,100,0.770760693
sqldbHD,lasdpc,100,0.753757365
sqldbHD,lasdpc,100,0.797690562
sqldbHD,lasdpc,100,0.768165284
sqldbHD,lasdpc,100,0.801241917
sqldbHD,lasdpc,100,0.743246825
sqldbHD,lasdpc,100,0.764641452
sqldbHD,lasdpc,100,0.763958400
sqldbHD,lasdpc,100,0.767474487
sqldbHD,lasdpc,100,0.687640347
sqldbHD,lasdpc,100,0.763079063
sqldbHD,lasdpc,100,0.751680586
sqldbHD,lasdpc,100,0.755194340
sqldbHD,lasdpc,100,0.744771289
sqldbHD,lasdpc,100,0.745639243
sqldbHD,lasdpc,100,0.806066236
sqldbHD,lasdpc,100,0.774851733
sqldbHD,lasdpc,100,0.766698377
sqldbHD,lasdpc,100,0.787429670
sqldbHD,lasdpc,100,0.755190353
sqldbHD,lasdpc,100,0.770841154
sqldbHD,lasdpc,100,0.761174075
sqldbHD,lasdpc,100,0.752853521
sqldbHD,lasdpc,100,0.736120739
sqldbHD,lasdpc,100,0.705851407
sqldbHD,lasdpc,100,0.738179261
sqldbHD,lasdpc,100,0.794474244
sqldbHD,lasdpc,100,0.765058807
sqldbHD,lasdpc,100,0.783255953
sqldbHD,lasdpc,100,0.774848587
sqldbHD,lasdpc,100,0.780851780
sqldbHD,lasdpc,100,0.767544743
sqldbHD,lasdpc,100,0.785997838
sqldbHD,lasdpc,100,0.773756296
sqldbHD,lasdpc,100,0.888069369
sqldbHD,lasdpc,100,0.765141154
sqldbHD,lasdpc,100,0.736143079
sqldbHD,lasdpc,100,0.746959772
sqldbHD,lasdpc,100,0.762126035
sqldbHD,lasdpc,100,0.727846689
sqldbHD,lasdpc,100,0.767105625
sqldbHD,lasdpc,100,0.733457595
sqldbHD,lasdpc,100,0.736973565
sqldbHD,lasdpc,100,0.700329034
sqldbHD,lasdpc,100,0.772250057
sqldbHD,lasdpc,100,0.755332809
sqldbHD,lasdpc,100,0.766149369
sqldbHD,lasdpc,100,0.762622520
sqldbHD,lasdpc,100,0.750617436
sqldbHD,lasdpc,100,0.764410873
sqldbHD,lasdpc,100,0.747962803
sqldbHD,lasdpc,100,0.735781072
sqldbHD,lasdpc,100,0.771314909
sqldbHD,lasdpc,100,0.744310662
sqldbHD,lasdpc,100,0.778734255
sqldbHD,lasdpc,100,0.760332291
sqldbHD,lasdpc,100,0.725193313
sqldbHD,lasdpc,100,0.748823774
sqldbHD,lasdpc,100,0.718536398
sqldbHD,lasdpc,100,0.726143922
sqldbHD,lasdpc,100,0.758022067
sqldbHD,lasdpc,100,0.748864595
sqldbHD,lasdpc,100,0.775061745
sqldbHD,lasdpc,100,0.744335349
sqldbHD,lasdpc,100,0.723777922
sqldbHD,lasdpc,100,0.665402752
sqldbHD,lasdpc,100,0.757379177
sqldbHD,lasdpc,100,0.712024172
sqldbHD,lasdpc,100,0.743571205
sqldbHD,lasdpc,100,0.708152709
sqldbHD,lasdpc,100,0.746778536
sqldbHD,lasdpc,100,0.764765434
sqldbHD,lasdpc,100,0.700692897
sqldbHD,lasdpc,100,0.690942024
sqldbHD,lasdpc,100,0.757356750
sqldbHD,lasdpc,100,0.651777427
sqldbHD,lasdpc,100,0.738453369
sqldbHD,lasdpc,100,0.734434088
sqldbHD,lasdpc,100,0.733822888
sqldbHD,lasdpc,100,0.780640819
sqldbHD,lasdpc,100,0.682858158
sqldbHD,lasdpc,100,0.792446269
sqldbHD,lasdpc,100,0.745769007
sqldbHD,lasdpc,100,0.799139476
sqldbHD,lasdpc,100,0.804828102
sqldbHD,lasdpc,100,0.723395631
sqldbHD,lasdpc,100,0.753563054
sqldbHD,lasdpc,100,0.764427106
sqldbHD,lasdpc,100,0.695953984
sqldbHD,lasdpc,100,0.782398592
sqldbHD,lasdpc,100,0.768650790
sqldbHD,lasdpc,100,0.775884762
sqldbHD,lasdpc,100,0.745997573
sqldbHD,lasdpc,100,0.683641663
sqldbHD,lasdpc,100,0.765504678
sqldbHD,lasdpc,100,0.795092276
sqldbHD,lasdpc,100,0.747731024
sqldbHD,lasdpc,100,0.799675684
sqldbHD,lasdpc,100,0.784892714
sqldbHD,lasdpc,100,0.804173735
sqldbHD,lasdpc,100,0.779075513
sqldbHD,lasdpc,100,0.756569607
sqldbHD,lasdpc,100,0.776287244
sqldbHD,lasdpc,100,0.759050836
sqldbHD,lasdpc,100,0.716285514
sqldbHD,lasdpc,100,0.725083265
sqldbHD,lasdpc,100,0.756577368
sqldbHD,lasdpc,100,0.757577554
sqldbHD,lasdpc,100,0.689822775
sqldbHD,lasdpc,100,0.759868390
sqldbHD,lasdpc,100,0.759548441
sqldbHD,lasdpc,100,0.809557588
sqldbHD,lasdpc,100,0.806274820
sqldbHD,lasdpc,100,0.811771973
sqldbHD,lasdpc,100,0.798062466
sqldbHD,lasdpc,100,0.775636268
sqldbHD,lasdpc,100,0.788837620
sqldbHD,lasdpc,100,0.783115631
sqldbHD,lasdpc,100,0.758220313
sqldbHD,lasdpc,100,0.735566477
sqldbHD,lasdpc,100,0.794730496
sqldbHD,lasdpc,100,0.807193530
sqldbHD,lasdpc,100,0.798061976
sqldbHD,lasdpc,100,0.769853497
sqldbHD,lasdpc,100,0.793776562
sqldbHD,lasdpc,100,0.782768767
sqldbHD,lasdpc,100,0.803732007
sqldbHD,lasdpc,100,0.779829287
sqldbHD,lasdpc,100,0.731998101
sqldbHD,lasdpc,100,0.731237999
sqldbHD,lasdpc,100,0.731793348
sqldbHD,lasdpc,100,0.744280809
sqldbHD,lasdpc,100,0.763036784
sqldbHD,lasdpc,100,0.763140893
sqldbHD,lasdpc,100,0.758824638
sqldbHD,lasdpc,100,0.767165461
sqldbHD,lasdpc,100,0.754520824
sqldbHD,lasdpc,100,0.741627405
sqldbHD,lasdpc,100,0.734107608
sqldbHD,lasdpc,100,0.649576017
sqldbHD,lasdpc,100,0.753435719
sqldbHD,lasdpc,100,0.730124041
sqldbHD,lasdpc,100,0.703469614
sqldbHD,lasdpc,100,0.652011476
sqldbHD,lasdpc,100,0.743162096
sqldbHD,lasdpc,100,0.737583674
sqldbHD,lasdpc,100,0.654639997
sqldbHD,lasdpc,100,0.732093600
sqldbHD,lasdpc,100,0.772262499
sqldbHD,lasdpc,100,0.770750705
sqldbHD,lasdpc,100,0.701161801
sqldbHD,lasdpc,100,0.686532050
sqldbHD,lasdpc,100,0.736411051
sqldbHD,lasdpc,100,0.676074976
sqldbHD,lasdpc,100,0.754121303
sqldbHD,lasdpc,100,0.717689695
sqldbHD,lasdpc,100,0.729446760
sqldbHD,lasdpc,100,0.734098535
sqldbHD,lasdpc,100,0.739029086
sqldbHD,lasdpc,100,0.744702299
sqldbHD,lasdpc,100,0.830355735
sqldbHD,lasdpc,100,0.802420556
sqldbHD,lasdpc,100,0.784416656
sqldbHD,lasdpc,100,0.764585092
sqldbHD,lasdpc,100,0.752326469
sqldbHD,lasdpc,100,0.746831681
sqldbHD,lasdpc,100,0.700650530
sqldbHD,lasdpc,100,0.767650038
sqldbHD,lasdpc,100,0.744276908
sqldbHD,lasdpc,100,0.761328287
sqldbHD,lasdpc,100,0.769864712
sqldbHD,lasdpc,100,0.734343416
sqldbHD,lasdpc,100,0.751893740
sqldbHD,lasdpc,100,0.742251687
sqldbHD,lasdpc,100,0.774163975
sqldbHD,lasdpc,100,0.771700384
sqldbHD,lasdpc,100,0.764260980
sqldbHD,lasdpc,100,0.727316215
sqldbHD,lasdpc,100,0.768296345
sqldbHD,lasdpc,100,0.747083509
sqldbHD,lasdpc,100,0.753453834
sqldbHD,lasdpc,100,0.759004191
sqldbHD,lasdpc,100,0.699709676
sqldbHD,lasdpc,100,0.752291166
sqldbHD,lasdpc,100,0.760811611
sqldbHD,lasdpc,100,0.740960990
sqldbHD,lasdpc,100,0.826050022
sqldbHD,lasdpc,100,0.808459041
sqldbHD,lasdpc,100,0.784042049
sqldbHD,lasdpc,100,0.779704595
sqldbHD,lasdpc,100,0.796242033
sqldbHD,lasdpc,100,0.727222501
sqldbHD,lasdpc,100,0.788581986
sqldbHD,lasdpc,100,0.750322372
sqldbHD,lasdpc,100,0.727428185
sqldbHD,lasdpc,100,0.742763376
sqldbHD,lasdpc,100,0.741321896
sqldbHD,lasdpc,100,0.738818434
sqldbHD,lasdpc,100,0.753531397
sqldbHD,lasdpc,100,0.757908621
sqldbHD,lasdpc,100,0.769914758
sqldbHD,lasdpc,100,0.802228449
sqldbHD,lasdpc,100,0.766884667
sqldbHD,lasdpc,100,0.774712369
sqldbHD,lasdpc,100,0.788125762
sqldbHD,lasdpc,100,0.777222114
sqldbHD,lasdpc,100,0.729359838
sqldbHD,lasdpc,100,0.736347701
sqldbHD,lasdpc,100,0.774724158
sqldbHD,lasdpc,100,0.749497662
sqldbHD,lasdpc,100,0.751744053
sqldbHD,lasdpc,100,0.751245747
sqldbHD,lasdpc,100,0.765252517
sqldbHD,lasdpc,100,0.758228516
sqldbHD,lasdpc,100,0.736093388
sqldbHD,lasdpc,100,0.775577327
sqldbHD,lasdpc,100,0.725555079
sqldbHD,lasdpc,100,0.764465027
sqldbHD,lasdpc,100,0.796659376
sqldbHD,lasdpc,100,0.737001237
sqldbHD,lasdpc,100,0.755574242
sqldbHD,lasdpc,100,0.756120759
sqldbHD,lasdpc,100,0.703849455
sqldbHD,lasdpc,100,0.827925662
sqldbHD,lasdpc,100,0.795788047
sqldbHD,lasdpc,100,0.787937985
sqldbHD,lasdpc,100,0.813195875
sqldbHD,lasdpc,100,0.750019528
sqldbHD,lasdpc,100,0.759255279
sqldbHD,lasdpc,100,0.779596866
sqldbHD,lasdpc,100,0.798708060
sqldbHD,lasdpc,100,0.749932489
sqldbHD,lasdpc,100,0.775335702
sqldbHD,lasdpc,100,0.745741870
sqldbHD,lasdpc,100,0.739883680
sqldbHD,lasdpc,100,0.651391863
sqldbHD,lasdpc,100,0.748804041
sqldbHD,lasdpc,100,0.757113536
sqldbHD,lasdpc,100,0.751417933
sqldbHD,lasdpc,100,0.750203263
sqldbHD,lasdpc,100,0.734747041
sqldbHD,lasdpc,100,0.756021216
sqldbHD,lasdpc,100,0.754363866
sqldbHD,lasdpc,100,0.741023425
sqldbHD,lasdpc,100,0.721810353
sqldbHD,lasdpc,100,0.736834838
sqldbHD,lasdpc,100,0.756303797
sqldbHD,lasdpc,100,0.740168767
sqldbHD,lasdpc,100,0.646647560
sqldbHD,lasdpc,100,0.726417961
sqldbHD,lasdpc,100,0.738584675
sqldbHD,lasdpc,100,0.732050156
sqldbHD,lasdpc,100,0.771528438
sqldbHD,lasdpc,100,0.649412184
sqldbHD,lasdpc,100,0.684045691
sqldbHD,lasdpc,100,0.734789642
sqldbHD,lasdpc,100,0.735042973
sqldbHD,lasdpc,100,0.763051001
sqldbHD,lasdpc,100,0.649787603
sqldbHD,lasdpc,100,0.710331759
sqldbHD,lasdpc,100,0.751873834
sqldbHD,lasdpc,100,0.717489637
sqldbHD,lasdpc,100,0.751596319
sqldbHD,lasdpc,100,0.733032353
sqldbHD,lasdpc,100,0.740020764
sqldbHD,lasdpc,100,0.800453489
sqldbHD,lasdpc,100,0.797013773
sqldbHD,lasdpc,100,0.807905879
sqldbHD,lasdpc,100,0.755814996
sqldbHD,lasdpc,100,0.766829893
sqldbHD,lasdpc,100,0.766797945
sqldbHD,lasdpc,100,0.789862078
sqldbHD,lasdpc,100,0.771044479
sqldbHD,lasdpc,100,0.754299697
sqldbHD,lasdpc,100,0.729012503
sqldbHD,lasdpc,100,0.775027707
sqldbHD,lasdpc,100,0.694808610
sqldbHD,lasdpc,100,0.736475811
sqldbHD,lasdpc,100,0.707408900
sqldbHD,lasdpc,100,0.789987095
sqldbHD,lasdpc,100,0.768612584
sqldbHD,lasdpc,100,0.769115225
sqldbHD,lasdpc,100,0.774952012
sqldbHD,lasdpc,100,0.758412387
sqldbHD,lasdpc,100,0.770270669
sqldbHD,lasdpc,100,0.739768265
sqldbHD,lasdpc,100,0.677990637
sqldbHD,lasdpc,100,0.735558628
sqldbHD,lasdpc,100,0.731777925
sqldbHD,lasdpc,100,0.718746096
sqldbHD,lasdpc,100,0.786592538
sqldbHD,lasdpc,100,0.795684376
sqldbHD,lasdpc,100,0.722041514
sqldbHD,lasdpc,100,0.732751393
sqldbHD,lasdpc,100,0.736401544
sqldbHD,lasdpc,100,0.735088471
sqldbHD,lasdpc,100,0.739471432
sqldbHD,lasdpc,100,0.745523035
sqldbHD,lasdpc,100,0.732564388
sqldbHD,lasdpc,100,0.765781661
sqldbHD,lasdpc,100,0.753936485
sqldbHD,lasdpc,100,0.771404587
sqldbHD,lasdpc,100,0.724038389
sqldbHD,lasdpc,100,0.764101149
sqldbHD,lasdpc,100,0.746755888
sqldbHD,lasdpc,100,0.742205751
sqldbHD,lasdpc,100,0.750307314
sqldbHD,lasdpc,100,0.738020971
sqldbHD,lasdpc,100,0.767275010
sqldbHD,lasdpc,100,0.756495998
sqldbHD,lasdpc,100,0.755129915
sqldbHD,lasdpc,100,0.850567589
sqldbHD,lasdpc,100,0.811273421
sqldbHD,lasdpc,100,0.810385258
sqldbHD,lasdpc,100,0.788344069
sqldbHD,lasdpc,100,0.791423269
sqldbHD,lasdpc,100,0.809460207
sqldbHD,lasdpc,100,0.783333804
sqldbHD,lasdpc,100,0.778581429
sqldbHD,lasdpc,100,0.786346204
sqldbHD,lasdpc,100,0.810869098
sqldbHD,lasdpc,100,0.810537066
sqldbHD,lasdpc,100,0.786674713
sqldbHD,lasdpc,100,0.792639765
sqldbHD,lasdpc,100,0.752324165
sqldbHD,lasdpc,100,0.768222097
sqldbHD,lasdpc,100,0.762710554
sqldbHD,lasdpc,100,0.765042359
sqldbHD,lasdpc,100,0.763682313
sqldbHD,lasdpc,100,0.767701013
sqldbHD,lasdpc,100,0.771856003
sqldbHD,lasdpc,100,0.818945158
sqldbHD,lasdpc,100,0.790196711
sqldbHD,lasdpc,100,0.802895221
sqldbHD,lasdpc,100,0.761883212
sqldbHD,lasdpc,100,0.760592473
sqldbHD,lasdpc,100,0.763281159
sqldbHD,lasdpc,100,0.763674605
sqldbHD,lasdpc,100,0.778654014
sqldbHD,lasdpc,100,0.788783808
sqldbHD,lasdpc,100,0.789054355
sqldbHD,lasdpc,100,0.779076731
sqldbHD,lasdpc,100,0.742066639
sqldbHD,lasdpc,100,0.734339344
sqldbHD,lasdpc,100,0.750481538
sqldbHD,lasdpc,100,0.757193885
sqldbHD,lasdpc,100,0.738191783
sqldbHD,lasdpc,100,0.692564609
sqldbHD,lasdpc,100,0.749842679
sqldbHD,lasdpc,100,0.763795993
sqldbHD,lasdpc,100,0.814229656
sqldbHD,lasdpc,100,0.763713302
sqldbHD,lasdpc,100,0.763543078
sqldbHD,lasdpc,100,0.794000326
sqldbHD,lasdpc,100,0.756491917
sqldbHD,lasdpc,100,0.794002081
sqldbHD,lasdpc,100,0.773291455
sqldbHD,lasdpc,100,0.773338282
sqldbHD,lasdpc,100,0.767099777
sqldbHD,lasdpc,100,0.810675572
sqldbHD,lasdpc,100,0.800158625
sqldbHD,lasdpc,100,0.793147622
sqldbHD,lasdpc,100,0.811181120
sqldbHD,lasdpc,100,0.761791362
sqldbHD,lasdpc,100,0.788226151
sqldbHD,lasdpc,100,0.789169809
sqldbHD,lasdpc,100,0.801121493
sqldbHD,lasdpc,100,0.765763129
sqldbHD,lasdpc,100,0.733860322
sqldbHD,lasdpc,100,0.735570882
sqldbHD,lasdpc,100,0.757375162
sqldbHD,lasdpc,100,0.736190077
sqldbHD,lasdpc,100,0.738034160
sqldbHD,lasdpc,100,0.736941686
sqldbHD,lasdpc,100,0.754786855
sqldbHD,lasdpc,100,0.771933360
sqldbHD,lasdpc,100,0.768846635
sqldbHD,lasdpc,100,0.766933049
sqldbHD,lasdpc,100,0.748687531
sqldbHD,lasdpc,100,0.739916949
sqldbHD,lasdpc,100,0.747100906
sqldbHD,lasdpc,100,0.770319356
sqldbHD,lasdpc,100,0.755127469
sqldbHD,lasdpc,100,0.773840457
sqldbHD,lasdpc,100,0.739055178
sqldbHD,lasdpc,100,0.751390558
sqldbHD,lasdpc,100,0.744795796
sqldbHD,lasdpc,100,0.748086501
sqldbHD,lasdpc,100,0.765677337
sqldbHD,lasdpc,100,0.761693952
sqldbHD,lasdpc,100,0.802854963
sqldbHD,lasdpc,100,0.800417240
sqldbHD,lasdpc,100,0.804873193
sqldbHD,lasdpc,100,0.763303647
sqldbHD,lasdpc,100,0.764999490
sqldbHD,lasdpc,100,0.755931594
sqldbHD,lasdpc,100,0.763805403
sqldbHD,lasdpc,100,0.749414858
sqldbHD,lasdpc,100,0.763353683
sqldbHD,lasdpc,100,0.752567240
sqldbHD,lasdpc,100,0.763334662
sqldbHD,lasdpc,100,0.766465147
sqldbHD,lasdpc,100,0.766626149
sqldbHD,lasdpc,100,0.745051613
sqldbHD,lasdpc,100,0.772982583
sqldbHD,lasdpc,100,0.709066634
sqldbHD,lasdpc,100,0.697004550
sqldbHD,lasdpc,100,0.726213349
sqldbHD,lasdpc,100,0.711238798
sqldbHD,lasdpc,100,0.765538136
sqldbHD,lasdpc,100,0.794644892
sqldbHD,lasdpc,100,0.742392185
sqldbHD,lasdpc,100,0.758699928
sqldbHD,lasdpc,100,0.769535518
sqldbHD,lasdpc,100,0.715581124
sqldbHD,lasdpc,100,0.755599900
sqldbHD,lasdpc,100,0.794957559
sqldbHD,lasdpc,100,0.751280683
sqldbHD,lasdpc,100,0.773447907
sqldbHD,lasdpc,100,0.756488391
sqldbHD,lasdpc,100,0.776959913
sqldbHD,lasdpc,100,0.785757144
sqldbHD,lasdpc,100,0.800105576
sqldbHD,lasdpc,100,0.709151513
sqldbHD,lasdpc,100,0.779142409
sqldbHD,lasdpc,100,0.764818532
sqldbHD,lasdpc,100,0.752072379
sqldbHD,lasdpc,100,0.682354850
sqldbHD,lasdpc,100,0.734285118
sqldbHD,lasdpc,100,0.741978080
sqldbHD,lasdpc,100,0.748293271
sqldbHD,lasdpc,100,0.736035957
sqldbHD,lasdpc,100,0.734236412
sqldbHD,lasdpc,100,0.769616642
sqldbHD,lasdpc,100,0.687806525
sqldbHD,lasdpc,100,0.764419098
sqldbHD,lasdpc,100,0.701721410
sqldbHD,lasdpc,100,0.753344584
sqldbHD,lasdpc,100,0.737400714
sqldbHD,lasdpc,100,0.755405917
sqldbHD,lasdpc,100,0.739304090
sqldbHD,lasdpc,100,0.752891717
sqldbHD,lasdpc,100,0.754538131
sqldbHD,lasdpc,100,0.748681972
sqldbHD,lasdpc,100,0.736802531
sqldbHD,lasdpc,100,0.771680560
sqldbHD,lasdpc,100,0.766447115
sqldbHD,lasdpc,100,0.779769213
sqldbHD,lasdpc,100,0.729598548
sqldbHD,lasdpc,100,0.808936195
sqldbHD,lasdpc,100,0.708122547
sqldbHD,lasdpc,100,0.749752390
sqldbHD,lasdpc,100,0.758890106
sqldbHD,lasdpc,100,0.758943792
sqldbHD,lasdpc,100,0.753465819
sqldbHD,lasdpc,100,0.754858623
sqldbHD,lasdpc,100,0.764977463
sqldbHD,lasdpc,100,0.754972496
sqldbHD,lasdpc,100,0.697233414
sqldbHD,lasdpc,100,0.771371701
sqldbHD,lasdpc,100,0.784112378
sqldbHD,lasdpc,100,0.807653400
sqldbHD,lasdpc,100,0.760894369
sqldbHD,lasdpc,100,0.769495816
sqldbHD,lasdpc,100,0.751220193
sqldbHD,lasdpc,100,0.800917650
sqldbHD,lasdpc,100,0.787272025
sqldbHD,lasdpc,100,0.792466562
sqldbHD,lasdpc,100,0.772743584
sqldbHD,lasdpc,100,0.710653595
sqldbHD,lasdpc,100,0.765397864
sqldbHD,lasdpc,100,0.787375737
sqldbHD,lasdpc,100,0.779424428
sqldbHD,lasdpc,100,0.810484992
sqldbHD,lasdpc,100,0.781376841
sqldbHD,lasdpc,100,0.768309493
sqldbHD,lasdpc,100,0.767155148
sqldbHD,lasdpc,100,0.713892515
sqldbHD,lasdpc,100,0.736604837
sqldbHD,lasdpc,100,0.738806226
sqldbHD,lasdpc,100,0.702962556
sqldbHD,lasdpc,100,0.754587734
sqldbHD,lasdpc,100,0.759584085
sqldbHD,lasdpc,100,0.728571363
sqldbHD,lasdpc,100,0.760418518
sqldbHD,lasdpc,100,0.746735805
sqldbHD,lasdpc,100,0.763529321
sqldbHD,lasdpc,100,0.761502601
sqldbHD,lasdpc,100,0.747500178
sqldbHD,lasdpc,100,0.788154015
sqldbHD,lasdpc,100,0.781684973
sqldbHD,lasdpc,100,0.735365415
sqldbHD,lasdpc,100,0.747753254
sqldbHD,lasdpc,100,0.737249147
sqldbHD,lasdpc,100,0.734668759
sqldbHD,lasdpc,100,0.747703322
sqldbHD,lasdpc,100,0.713199918
sqldbHD,lasdpc,100,0.752659147
sqldbHD,lasdpc,100,0.740095541
sqldbHD,lasdpc,100,0.812529656
sqldbHD,lasdpc,100,0.783258358
sqldbHD,lasdpc,100,0.770449268
sqldbHD,lasdpc,100,0.761743570
sqldbHD,lasdpc,100,0.766666653
sqldbHD,lasdpc,100,0.735585838
sqldbHD,lasdpc,100,0.765935373
sqldbHD,lasdpc,100,0.740099649
sqldbHD,lasdpc,100,0.750901888
sqldbHD,lasdpc,100,0.776071214
sqldbHD,lasdpc,100,0.773250323
sqldbHD,lasdpc,100,0.755621832
sqldbHD,lasdpc,100,0.753981394
sqldbHD,lasdpc,100,0.755135904
sqldbHD,lasdpc,100,0.760465369
sqldbHD,lasdpc,100,0.768975740
sqldbHD,lasdpc,100,0.731391523
sqldbHD,lasdpc,100,0.750673245
sqldbHD,lasdpc,100,0.753137505
sqldbHD,lasdpc,100,0.748672161
sqldbHD,lasdpc,100,0.754310687
sqldbHD,lasdpc,100,0.691383505
sqldbHD,lasdpc,100,0.743221302
sqldbHD,lasdpc,100,0.736284337
sqldbHD,lasdpc,100,0.778505845
sqldbHD,lasdpc,100,0.763644685
sqldbHD,lasdpc,100,0.739308206
sqldbHD,lasdpc,100,0.764509690
sqldbHD,lasdpc,100,0.760338872
sqldbHD,lasdpc,100,0.821255981
sqldbHD,lasdpc,100,0.769401051
sqldbHD,lasdpc,100,0.777329534
sqldbHD,lasdpc,100,0.787506319
sqldbHD,lasdpc,100,0.799431446
sqldbHD,lasdpc,100,0.775954064
sqldbHD,lasdpc,100,0.762701806
sqldbHD,lasdpc,100,0.807507768
sqldbHD,lasdpc,100,0.737439566
sqldbHD,lasdpc,100,0.785328099
sqldbHD,lasdpc,100,0.710334837
sqldbHD,lasdpc,100,0.749929904
sqldbHD,lasdpc,100,0.729542231
sqldbHD,lasdpc,100,0.729721658
sqldbHD,lasdpc,100,0.801049493
sqldbHD,lasdpc,100,0.800608255
sqldbHD,lasdpc,100,0.769388220
sqldbHD,lasdpc,100,0.778715071
sqldbHD,lasdpc,100,0.797346163
sqldbHD,lasdpc,100,0.768326163
sqldbHD,lasdpc,100,0.787740809
sqldbHD,lasdpc,100,0.727596731
sqldbHD,lasdpc,100,0.766985865
sqldbHD,lasdpc,100,0.810471617
sqldbHD,lasdpc,100,0.746342524
